ID_Unico;Referencia;Custo Venda    ;Vr.Venda       ;Reposicao      ;Pr.Venda       
74510012_100_0;74510012;137,44;277,45;18,44;34,9
VE70_100_1;VE70;140;275,82;70;139,9
A4141_100_0;A4141;171,6;275,26;38,56;89,9
702P_100_0;702P;259,8;274,81;129,9;249,9
B7763A_100_0;B7763A;199,6;274,9;44,91;99,9
2242B_100_0;2242B;143,6;273,3;35,9;69,9
190320133_100_0;190320133;72,9;272,89;39,12;139,9
050110002_100_0;50110002;70,4;272,8;35,2;139,9
70214601_100_0;70214601;142;272,8;66,74;139,9
2451_100_0;2451;74;272,8;29,6;139,9
B7774_100_0;B7774;209,7;272,9;62,91;139,9
MB100_100_0;MB100;300;271,8;100;159,9
6302516_100_0;6302516;195,84;269,9;65,28;129,9
3675_100_0;3675;170;269,9;85;169,9
B50280105_100_0;B50280105;149,9;269,9;149,9;269,9
3296_100_0;3296;179,8;269,9;89,9;169,9
879_100_0;879;179,8;269,86;89,9;169,9
10470161_100_0;10470161;70,35;269,7;23,45;89,9
RL159_100_0;RL159;159,9;269,9;159,9;269,9
80330010_100_0;80330010;173,7;269,77;57,9;99,9
E13730_100_0;E13730;126,27;269,7;42,09;89,9
04570889_100_0;4570889;131,76;269,4;23,57;44,9
1340_100_0;1340;165,8;269,9;78,53;169,9
CJ5_100_1;CJ5;150;269,8;50;99,9
3591_100_0;3591;149,9;269,9;143,81;269,9
B49180005_100_0;B49180005;149,9;269,9;149,9;269,9
312008_100_0;312008;149,9;269,9;134,91;269,9
RL159_100_1;RL159;159,9;269,9;159,9;269,9
321268_100_0;321268;368,7;269,9;122,9;219,9
320002_100_0;320002;74,85;269,77;24,95;99,9
61924_100_3;61924;180,3;269,74;60,1;129,9
BL12_100_0;BL12;84;269,4;12;39,9
ALLES_100_0;ALLES;150;269,8;50;99,9
14449_100_0;14449;199,8;269,9;107,22;169,9
14464_100_0;14464;199,8;269,9;107,22;169,9
33486_100_0;33486;44,98;269,9;22,5;139,9
BP47_100_0;BP47;143,7;269,7;43,1;89,9
3197_100_0;3197;179,7;269,7;59,9;99,9
3240_100_0;3240;159,6;269,96;39,9;159,9
10470053_100_0;10470053;174,3;269,68;24,9;49,9
530_100_1;530;179,4;269,63;26,91;59,9
301305_100_0;301305;149,9;269,9;134,95;269,9
1829B_100_0;1829B;128,7;269,7;42,9;89,9
1831B_100_0;1831B;128,7;269,7;42,9;89,9
52731_100_0;52731;146,58;269,59;20,94;49,9
1210198_100_0;1210198;140,04;268,2;7,78;14,9
1828B_100_0;1828B;67,35;267,33;22,45;89,9
1844B_100_0;1844B;137,7;267,33;45,9;89,9
2196_100_0;2196;151,6;265,7;34,11;79,9
361233_100_0;361233;149,8;265,8;67,41;139,9
55692_100_0;55692;128,85;265,2;42,95;89,9
271223_100_0;271223;239,4;265,57;26,55;69,9
35_100_0;35;155,7;264,79;51,9;99,9
1299_100_0;1299;259,8;263,84;129,9;239,9
11740_100_0;11740;179,8;263,48;89,9;159,9
55693_100_0;55693;133,17;263,82;44,39;89,9
1144_100_0;1144;209,7;263,36;69,9;129,9
5450_100_0;5450;131,7;262,91;39,51;89,9
12460_100_0;12460;133,8;262,9;66,9;139,9
271324_100_0;271324;299,8;261,93;99,74;269,9
129496_100_0;129496;209,7;260;62,88;139,9
VEMIDI_100_0;VEMIDI;160;259,9;80;159,9
VE90_100_0;VE90;180;259,8;90;199,9
1007V_100_0;1007V;159,9;259,9;159,9;259,9
VE699_100_0;VE699;139,8;259,8;69,9;129,9
737_100_0;737;149,9;259,9;149,9;259,9
V895_100_0;V895;173,8;259,85;78,1;169,9
271323_100_0;271323;359,8;259,88;119,7;319,9
0448_100_0;448;187,6;259,67;42,21;99,9
TS20_100_0;TS20;160;259,5;20;39,9
21750_100_0;21750;179,7;259,9;64,28;119,9
40680003_100_0;40680003;125,8;259,8;56,61;129,9
361219_100_0;361219;133,8;259,8;60,21;129,9
B50530005_100_0;B50530005;139,9;259,9;139,9;259,9
118_100_0;118;160;259,9;80;159,9
B48750005_100_0;B48750005;149,9;259,9;149,9;259,9
B4137_100_0;B4137;139,8;259,8;69,9;129,9
B41210005_100_0;B41210005;131,8;259,81;62,31;129,9
CARD06_100_0;CARD06;159,6;259,9;39,9;79,9
20060_100_0;20060;299,4;259,84;43,91;89,9
B49080005_100_0;B49080005;139,8;259,8;69,9;129,9
2603192_100_0;2603192;126;259,8;59,22;129,9
110203511_100_0;110203511;171;259,9;53,58;119,9
60200103_100_0;60200103;124;259,8;58,28;129,9
80190101_100_0;80190101;177;259,85;55,46;119,9
CL41165_100_0;CL41165;239,8;259,87;113,9;219,9
80193505_100_0;80193505;126;259,8;59,22;129,9
78220_100_0;78220;245,4;259,67;36,81;79,9
2461_100_0;2461;69;259,8;27,6;129,9
2550_100_0;2550;77,7;259,9;10,36;59,9
45_100_0;45;165;259,8;55;119,9
B7861A_100_0;B7861A;179,7;259,88;53,91;119,9
621_100_0;621;179,7;259,89;53,89;119,9
2052_100_0;2052;179,7;259,88;53,89;119,9
181742_100_0;181742;150;259,7;30;59,9
2119_100_0;2119;176;259,7;43,92;69,9
1468_100_0;1468;170,37;259,8;56,79;99,9
BFT35_100_0;BFT35;140;259,67;35;69,9
E127334_100_0;E127334;99,6;259,88;12,45;49,9
311281_100_0;311281;230,7;259,87;74,51;139,9
1886B_100_0;1886B;69,9;259,8;34,95;129,9
96609_100_0;96609;145,8;259,8;72,9;129,9
640_100_0;640;149,7;259,8;49,9;99,9
291251_100_1;291251;159,6;259,6;39,08;69,9
8242_100_0;8242;236,2;259,77;47,24;99,9
50616_100_0;50616;157,15;259,7;31,43;69,9
BLAZER3_100_0;BLAZER3;165;259,8;55;99,9
B39830005_100_0;B39830005;167,7;258,44;55,9;99,9
11927_100_0;11927;149,4;257,05;24,9;49,9
311271_100_0;311271;194,7;257,78;62,89;119,9
292011_100_0;292011;154,9;256,4;139,41;269,9
65933_100_0;65933;216,45;256,7;42,32;89,9
182533_100_0;182533;220,86;255,86;36,81;79,9
2604_100_0;2604;199,6;255,29;44,91;89,9
9055001_100_0;9055001;115,81;255,27;3,13;6,9
331218_100_0;331218;194,7;255,8;64,9;119,9
BSI9338_100_0;BSI9338;209,7;255,77;62,87;139,9
3286_100_0;3286;159,8;254,81;71,91;149,9
683M_100_0;683M;239,7;254,87;79,9;149,9
1117_100_0;1117;159,8;254,81;79,9;149,9
3157_100_0;3157;165;254,79;55;99,9
90191710_100_0;90191710;165;254,7;50,6;99,9
371223_100_0;371223;133,8;253,3;66,9;129,9
1899B_100_0;1899B;69,9;253,3;34,95;129,9
B52250005_100_0;B52250005;179,7;253,58;59,9;119,9
1840_100_0;1840;239,6;251,79;53,91;119,9
11190_100_0;11190;179,8;251,54;89,9;159,9
3112120_100_0;3112120;209,7;251,72;62,91;119,9
11652_100_0;11652;269,7;251,86;89,9;159,9
694_100_0;694;209,7;251,84;69,9;129,9
B57580005_100_0;B57580005;319,8;250;159,9;299,9
14290_100_0;14290;198,9;250;213,46;349,9
201200_100_0;201200;270,84;250;135,42;269,9
103265_100_0;103265;207,24;250;103,62;199,9
238149_100_0;238149;149,9;250;149,9;269,9
240219_100_0;240219;219,9;250;219,9;399,9
B51920105_100_0;B51920105;279,8;250;139,9;249,9
B49820005_100_0;B49820005;279,8;250;139,9;249,9
301504_100_0;301504;259,8;250;129,9;239,9
24101_100_0;24101;134;250;53,6;249,9
B54970005_100_0;B54970005;339,8;250;161,4;299,9
3579_100_0;3579;139,9;250;134,21;259,9
CL000431_100_0;CL000431;239,8;250;107,91;239,9
6302539_100_0;6302539;195,84;250;32,64;69,9
B55260005_100_0;B55260005;159,8;250;75,9;159,9
BLUV5_100_0;BLUV5;125;250;25;59,9
8_100_0;8;199,6;250;44,89;99,9
B50570105_100_0;B50570105;139,9;249,9;139,9;249,9
VE279_100_1;VE279;139,9;249,9;139,9;249,9
VE14990_100_0;VE14990;149,9;249,9;149,9;249,9
VEM139_100_0;VEM139;139,9;249,9;139,9;249,9
VER139_100_0;VER139;139,9;249,9;139,9;249,9
4115_100_0;4115;139,9;249,9;125,99;249,9
160001_100_0;160001;109,75;249,98;21,95;89,9
206059_100_0;206059;239,6;249,88;53,91;99,9
12000_100_0;12000;179,1;249,15;19,9;29,9
3042_100_1;3042;129,9;249,9;129,9;249,9
B50320005_100_0;B50320005;129,9;249,9;129,9;249,9
312010_100_0;312010;134,9;249,9;121,41;249,9
CJ1499_100_0;CJ1499;149,9;249,9;149,9;249,9
292020_100_0;292020;136,9;249,9;134,1;249,9
B4198_100_0;B4198;139,8;249,9;69,9;129,9
TE21811_100_0;TE21811;145,8;249,9;78,24;149,9
250204010_100_0;250204010;125;249,9;122,5;249,9
CL00111_100_0;CL00111;139,9;249,9;139,9;249,9
CL00112_100_0;CL00112;139,9;249,9;139,9;249,9
253197010_100_0;253197010;128;249,9;125,44;249,9
102451020_100_0;102451020;125;249,9;122,5;249,9
TE10991_100_0;TE10991;145,8;249,9;78,24;149,9
10441_100_0;10441;129,9;249,9;124,06;249,9
10438_100_0;10438;129,9;249,9;124,06;249,9
291909_100_0;291909;179,8;249,86;88,06;159,9
M008_100_0;M008;100;249,5;20;49,9
BLUSA5_100_0;BLUSA5;119,5;249,5;23,9;49,9
15571_100_0;15571;139,9;249,9;150,15;249,9
15453_100_0;15453;129,9;249,9;139,41;249,9
3809_100_0;3809;164,7;249,8;50,53;99,9
14753_100_0;14753;129,9;249,9;139,41;249,9
14348_100_0;14348;139,9;249,89;150,15;249,9
14332_100_0;14332;139,9;249,9;150,15;249,9
TSHIRT_100_1;TSHIRT;125;249,5;25;49,9
13892_100_0;13892;129,9;249,9;129,9;249,9
13914_100_0;13914;129,9;249,9;129,9;249,9
S33545_100_0;S33545;50,98;249,8;25,5;149,9
EM25_100_0;EM25;129,5;249,5;23,3;49,9
B39020005_100_0;B39020005;249,5;249,88;47,4;89,9
37400_100_1;37400;115,5;249,5;23,1;49,9
281267_100_0;281267;239,6;249,84;53,91;99,9
3161_100_0;3161;249,5;249,8;49,9;89,9
46010283_100_0;46010283;95,7;248,99;15,95;69,9
CL41157_100_0;CL41157;149,9;246,9;142,41;259,9
9540_100_0;9540;199,9;244,9;199,9;349,9
VT239_100_0;VT239;239;244,9;239;349,9
B63680005_100_0;B63680005;199,9;244,93;199,9;349,9
201183_100_0;201183;136,68;244,8;68,34;139,9
684P_100_0;684P;179,7;244,7;59,9;99,9
3271089_100_0;3271089;116,62;243,48;16,67;34,9
B42750005_100_0;B42750005;149,7;242,7;49,9;89,9
4355001_100_0;4355001;112,84;241,35;17,3;34,9
7740001_100_0;7740001;120,69;241,35;13,41;26,9
40640001_100_0;40640001;99,9;240;53,61;199,9
62547_100_0;62547;190;240;85,41;199,9
174_100_0;174;239,7;240;79,9;149,9
M40_100_0;M40;120;239,7;40;79,9
B46570005_100_0;B46570005;239,8;239,9;119,9;199,9
281302_100_0;281302;269,7;239,99;89,9;159,9
1731_100_0;1731;259,8;239,96;116,91;239,9
3982_100_0;3982;359,6;239,88;80,9;159,9
SA40_100_0;SA40;120;239,7;40;79,9
SA50_100_0;SA50;150;239,9;50;99,9
5213_100_0;5213;239,8;239,94;119,9;199,9
10524_100_0;10524;126;239,8;37,8;89,9
11373_100_0;11373;149,5;239,65;26,91;59,9
P40_100_0;P40;120;239,7;40;79,9
77300010_100_0;77300010;103,84;239,2;12,98;29,9
4270089_100_0;4270089;112,32;239,18;14,04;29,9
B46340005_100_0;B46340005;238;239,92;119;199,9
1305123_100_0;1305123;259,98;239,87;119,59;239,9
736_100_0;736;147;239,9;44,1;99,9
332010_100_0;332010;129,9;239,9;116,91;239,9
302005_100_0;302005;129,9;239,9;116,94;239,9
B42490005_100_0;B42490005;159,8;239,86;79,9;149,9
B43070005_100_0;B43070005;159,8;239,9;79,9;149,9
CJS_100_0;CJS;129,9;239,9;129,9;239,9
7053_100_0;7053;177;239,9;59;119,9
BLAZER4_100_0;BLAZER4;232;239,99;58;99,9
CASACO4_100_0;CASACO4;120;239,7;40;79,9
3182_100_0;3182;236;239,91;59;119,9
CAR03_100_0;CAR03;135;239,8;45;89,9
B38880005_100_0;B38880005;319,6;239,9;75,9;139,9
361227_100_0;361227;125,8;239,8;56,61;119,9
74989_100_0;74989;116,72;239,6;29,18;59,9
381244_100_0;381244;124,9;239,9;124,9;239,9
CMI0299_100_0;CMI0299;319,6;239,95;71,86;149,9
B39010005_100_0;B39010005;259,6;239,79;61,65;119,9
B46790005_100_0;B46790005;179,8;239,9;89,9;159,9
6609_100_0;6609;55,9;239,8;27,95;119,9
1101903_100_0;1101903;118;239,8;54,28;119,9
110193502_100_0;110193502;122;239,79;57,34;119,9
10203701_100_0;10203701;118;239,8;54,28;119,9
110191_100_0;110191;118;239,8;54,28;119,9
110193501_100_0;110193501;118;239,8;55,46;119,9
70193501_100_0;70193501;118;239,8;55,46;119,9
CACHI05_100_0;CACHI05;145;239,8;29;59,9
BORY7_100_0;BORY7;126;239,39;18;39,9
200160149_100_0;200160149;114,8;239,8;51,66;119,9
78212_100_0;78212;251,4;239,78;37,71;79,9
BL3500_100_0;BL3500;280;239,67;35;69,9
1460_100_0;1460;119,8;239,8;59,9;119,9
2798_100_0;2798;30;239,7;10;79,9
2936_100_0;2936;40;239,6;10;59,9
80125_100_0;80125;118;239,8;53,1;119,9
2902_100_0;2902;30;239,7;10;79,9
B62760005_100_0;B62760005;139,8;239,9;69,9;139,9
180924_100_0;180924;117;239,7;35,1;79,9
5311_100_0;5311;115,8;239,8;52,11;119,9
5312_100_0;5312;199,8;239,96;99,9;179,9
142890_100_0;142890;129,9;239,9;139,41;239,9
14308_100_0;14308;129,9;239,9;139,41;239,9
BLUSA4_100_0;BLUSA4;120;239,6;30;59,9
MOLETOM_100_0;MOLETOM;120;239,8;60;119,9
BL399_100_0;BL399;179,1;239,68;19,9;39,9
B55140005_100_0;B55140005;139,8;239,9;66,4;139,9
BLU05_100_0;BLU05;119,7;239,7;39,9;79,9
41820_100_0;41820;47,92;239,8;21,56;119,9
331262_100_0;331262;153,8;239,9;76,9;139,9
080_100_0;80;100;239,57;20;49,9
26292_100_0;26292;149,25;239,75;29,85;59,9
10461_100_0;10461;126,4;239,8;63,2;119,9
VA2221_100_0;VA2221;111,33;239,7;37,04;79,9
6155115_100_0;6155115;103,6;239,6;20,72;49,9
E127176_100_0;E127176;80,7;239,7;13,45;49,9
E13785_100_0;E13785;101,88;239,6;25,47;59,9
E13740_100_0;E13740;118,52;239,6;29,63;59,9
131420_100_0;131420;222;239,88;33,3;69,9
291235_100_0;291235;211,6;239,93;52,9;99,9
2579_100_0;2579;219,5;239,87;39,51;79,9
B42310005_100_0;B42310005;119,7;239,7;39,9;79,9
5067_100_0;5067;260;239,74;52;99,9
3158_100_0;3158;168;239,84;42;89,9
5161_100_0;5161;168;239,77;42;89,9
F269_100_0;F269;119,6;239,6;29,9;59,9
1916160_100_0;1916160;159,8;239,81;71,91;149,9
50096_100_0;50096;94,8;239,91;23,7;99,9
01100011_100_0;1100011;116,32;238,38;7,28;14,9
68860_100_1;68860;111,72;238,58;18,2;39,9
VE035V20_100_0;VE035V20;299,7;237,91;99,9;179,9
B46880005_100_0;B46880005;129,9;237,4;129,9;249,9
VE149_100_0;VE149;149,9;237,4;149,9;249,9
331251_100_0;331251;239,7;237,76;79,9;149,9
VES35_100_0;VES35;140;236,34;35;69,9
6302547_100_0;6302547;132,9;236,8;26,58;59,9
171206_100_0;171206;121,26;235,7;40,42;79,9
041124_100_0;41124;118;235,98;53,1;119,9
1010B_100_0;1010B;79,8;235,77;19,95;79,9
78178_100_0;78178;194,4;234,69;29,16;69,9
CL89_100_0;CL89;149,7;234,78;47,35;89,9
6024635_100_0;6024635;113,82;234,1;37,94;79,9
643814_100_0;643814;47,92;233,8;21,56;119,9
6616_100_0;6616;119,84;233,8;59,92;119,9
V2010090_100_0;V2010090;209,7;233,73;69,9;129,9
351208_100_0;351208;159,8;232,9;71,91;139,9
B54340205_100_0;B54340205;139,8;232,9;66,4;139,9
2512_100_0;2512;199,5;231,81;35,91;79,9
VE45_100_1;VE45;135;229,86;45;89,9
311312_100_0;311312;124,9;229,9;112,41;229,9
470050_100_0;470050;58,35;229,8;19,45;79,9
B50380005_100_0;B50380005;139,8;229,9;69,9;129,9
BB4929_100_0;BB4929;149,7;229,8;47,41;89,9
312019_100_0;312019;124,9;229,9;112,41;229,9
B42940005_100_0;B42940005;159,8;229,87;79,9;149,9
CASACO2_100_0;CASACO2;150;229,9;75;149,9
CASAC3_100_0;CASAC3;108;229,7;27;59,9
B38880105_100_0;B38880105;179,8;229,88;85,4;159,9
PLUS_100_1;PLUS;160;229,89;40;79,9
E13801_100_0;E13801;125,64;229,77;31,41;69,9
52055_100_0;52055;114,52;229,8;16,36;39,9
127377_100_0;127377;90,65;229,66;12,95;49,9
E13739_100_0;E13739;118,52;229,7;29,63;59,9
4318_100_0;4318;152;229,79;34,2;79,9
11322_100_0;11322;179,8;229,85;89,9;159,9
1529_100_0;1529;179,8;229,85;89,9;159,9
11302_100_0;11302;179,8;229,87;89,9;159,9
VET02_100_0;VET02;110;227,8;55;119,9
VE139_100_0;VE139;139,9;227,9;139,9;239,9
425_100_0;425;119,95;227,9;119,95;239,9
TS399_100_0;TS399;120;226,09;20;39,9
PRIMAVERA_100_0;PRIMAVERA;179,8;225,93;89,9;179,9
35020005_100_0;35020005;269,7;224,88;45,29;169,9
6435_100_0;6435;162,96;224,98;54,32;99,9
4288_100_0;4288;144;224,89;43,2;89,9
182518_100_0;182518;177,93;223,87;59,31;119,9
B63550205_100_0;B63550205;179,9;223,93;179,9;319,9
361215_100_0;361215;159,8;222,4;71,91;149,9
301902_100_0;301902;179,8;221,9;89,9;159,9
D357_100_0;D357;259,6;221,69;54,25;119,9
311321_100_0;311321;134,9;220;130,71;239,9
4084001_100_0;4084001;114,12;220,88;12,68;24,9
MODAS64_100_0;MODAS64;200;220;50;99,9
21_100_0;21;284,7;220;94,9;189,9
76011_100_0;76011;209,7;220,8;66,41;129,9
311305_100_0;311305;119,9;219,9;107,91;219,9
009786_100_0;9786;57,8;219,7;14,45;59,9
10664_100_0;10664;66;219,9;35,42;119,9
MB119_100_0;MB119;119,9;219,9;119,9;219,9
CASACO6_100_0;CASACO6;100;219,7;25;59,9
CJ4C_100_0;CJ4C;159;219,9;47,35;99,9
321225_100_0;321225;122,9;219,9;122,9;219,9
321227_100_0;321227;119,9;219,9;119,9;219,9
11010072_100_0;11010072;109,9;219,9;117,95;219,9
252621010_100_0;252621010;115;219,9;112,7;219,9
72470007_100_0;72470007;108;219,9;108,95;219,9
6142_100_0;6142;129,9;219,9;119,45;219,9
61923_100_0;61923;152,88;219,77;49,82;99,9
361229_100_0;361229;153,8;219,9;69,21;139,9
BL3_100_0;BL3;165;219,9;55;99,9
B7462_100_0;B7462;158,7;219,9;47,61;99,9
12527_100_0;12527;130;219,9;58,44;129,9
12549_100_0;12549;130;219,9;58,44;129,9
12521_100_0;12521;130;219,9;58,44;129,9
12525_100_0;12525;130;219,9;58,44;129,9
L17712_100_0;L17712;220;219,95;20;39,9
30270_100_0;30270;139,6;219,8;31,41;69,9
006840_100_0;6840;162,96;219,85;54,32;99,9
311283_100_0;311283;164,7;219,86;53,2;99,9
21A158_100_0;21A158;159,98;219,85;71,99;149,9
1522_100_0;1522;159,8;219,82;79,9;149,9
709U_100_0;709U;199,8;218,81;99,9;169,9
8065001_100_1;8065001;116,46;218,9;12,94;24,9
03270_100_0;3270;121,88;218,9;11,08;19,9
CJ170_100_0;CJ170;340;218,99;170;299,9
5312_100_1;5312;149,7;217,81;44,91;99,9
8050300_100_0;8050300;81,73;217,27;7,97;19,9
10470237_100_0;10470237;60,8;217,61;16,32;59,9
949_100_0;949;149,9;215,9;149,9;269,9
46010293_100_0;46010293;82,25;215,74;16,45;59,9
331211_100_0;331211;125,8;215,81;62,9;119,9
9870001_100_0;9870001;79,98;213,16;2,58;6,9
7451001_100_0;7451001;108,24;213,15;13,53;26,9
6302530_100_0;6302530;153,12;213,81;38,28;79,9
12559_100_0;12559;130;213,4;58,44;129,9
201205_100_0;201205;113,88;213,06;56,94;119,9
301249_100_0;301249;159,8;212,3;79,9;149,9
03298_100_0;3298;159,6;211,76;39,9;79,9
ML013_100_0;ML013;180;210;60;129,9
51015_100_0;51015;167,13;210;55,71;119,9
291280_100_0;291280;239,7;210;79,9;139,9
32980_100_0;32980;156;210;52;99,9
03296_100_0;3296;269,7;209,95;89,9;159,9
VE65_100_3;VE65;130;209,9;65;129,9
311325_100_0;311325;145,9;209,73;131,31;259,9
2030006_100_0;2030006;224,7;209,77;67,41;139,9
VE500_100_0;VE500;200;209,8;50;89,9
1205176_100_0;1205176;239,98;209,91;110,39;219,9
1205161_100_0;1205161;239,98;209,94;110,39;219,9
3937_100_0;3937;159,8;209,88;71,9;149,9
B40470005_100_0;B40470005;119,7;209,42;37,73;79,9
3225089_100_1;3225089;109,55;209,3;15,65;29,9
B62080005_100_0;B62080005;169,9;209,93;169,9;299,9
312033_100_0;312033;174,9;209,88;157,41;299,9
613G_100_0;613G;169,9;209,9;169,9;299,9
70202229_100_0;70202229;124;209,9;58,28;129,9
371246_100_0;371246;164,7;209,93;54,9;99,9
4422_100_2;4422;104,93;209,3;14,99;29,9
4423_100_2;4423;105;209,27;15,01;29,9
11010035_100_0;11010035;109,9;209,06;117,94;219,9
BR40_100_0;BR40;120;209,78;40;79,9
BL40_100_1;BL40;160;209,9;40;79,9
BLUSA3_100_0;BLUSA3;100;209,7;25;49,9
MOLETINHO_100_0;MOLETINHO;105;209,7;35;69,9
902_100_0;902;213;209,97;63,9;139,9
2135_100_0;2135;105;209,7;34,94;69,9
182482_100_0;182482;143,15;209,8;28,63;49,9
1181_100_0;1181;119,7;209,77;39,9;79,9
301273_100_0;301273;239,7;209,9;79,9;149,9
B44730005_100_0;B44730005;239,7;209,96;79,9;149,9
1491_100_1;1491;269,7;209,96;89,9;159,9
291284_100_0;291284;128,7;209,77;42,9;79,9
B1105_100_0;B1105;159,8;209,83;79,9;149,9
2244B_100_0;2244B;107,7;209,7;35,9;69,9
1076_100_0;1076;299,7;209,84;89,9;169,9
3964_100_0;3964;159,8;209,85;71,9;149,9
2010045_100_0;2010045;134,7;209,8;40,41;79,9
1044_100_0;1044;299,7;209,83;89,9;169,9
151703_100_0;151703;105;209,7;35;69,9
423_100_0;423;109,95;208,9;109,95;219,9
3354_100_0;3354;119,9;208,9;119,9;219,9
252494010_100_0;252494010;115;208,9;112,7;219,9
321904_100_0;321904;119,9;208,9;107,91;219,9
250_100_0;250;115,57;208,9;115,57;219,9
15410_100_0;15410;139,9;207,91;134,21;259,9
2712116_100_0;2712116;209,7;207,79;46,51;129,9
2332B_100_0;2332B;53,85;207,42;17,95;69,9
BL69_100_1;BL69;90;207,05;30;69,9
60472_100_0;60472;121,55;207,16;24,31;49,9
04535989_100_0;4535989;99,96;206,95;16,67;34,9
L6742_100_0;L6742;119,6;206,58;29,9;59,9
78178_100_1;78178;129,6;204,64;29,16;69,9
75161_100_0;75161;179,97;203,77;55,19;119,9
13460_100_0;13460;142;202,8;66,74;139,9
24157_100_0;24157;124;200;49,6;239,9
7891_100_0;7891;76;200;38;179,9
361304_100_0;361304;259,8;200;116,91;249,9
MALDIVAS_100_0;MALDIVAS;139,9;200;139,9;279,9
5092_100_0;5092;179,9;200;161,91;329,9
3728_100_0;3728;198,8;200;91,48;199,9
4990_100_0;4990;319,9;200;191,94;399,9
4970_100_0;4970;299,9;200;179,94;399,9
30161_100_0;30161;219,9;200;197,91;399,9
103245_100_0;103245;309,84;200;154,92;299,9
13323_100_0;13323;198,9;200;198,9;349,9
VSFRENTE279_100_0;VSFRENTE279;279,9;200;279,9;499,9
10735_100_0;10735;189,9;200;189,9;349,9
VS130_100_0;VS130;260;200;130;249,9
B50280105_100_1;B50280105;149,9;200;149,9;269,9
103392_100_0;103392;145,92;200;145,92;289,9
713M_100_0;713M;279,8;200;139,9;259,9
716G_100_0;716G;359,8;200;179,9;319,9
4188_100_0;4188;339,8;200;169,9;269,9
B50710005_100_0;B50710005;139,8;200;69,9;129,9
201184_100_0;201184;158,04;200;79,02;159,9
331504_100_0;331504;199,9;200;199,9;349,9
3515_100_0;3515;279,8;200;139,9;249,9
301503_100_0;301503;231,8;200;115,9;199,9
B55160205_100_0;B55160205;139,8;200;66,4;139,9
B62380205_100_0;B62380205;339,8;200;169,9;299,9
3126_100_0;3126;239,9;200;215,8;399,9
30700_100_0;30700;239,9;200;215,8;399,9
B58860005_100_0;B58860005;179,9;200;179,9;349,9
31030_100_0;31030;209,9;200;188,91;399,9
352018_100_0;352018;194,9;200;175,41;349,9
332018_100_0;332018;156,9;200;156,9;279,9
CJLX279_100_0;CJLX279;279,9;200;279,9;399,9
2380040_100_0;2380040;259,9;200;259,9;399,9
CJT229_100_0;CJT229;229,9;200;229,9;399,9
302008_100_0;302008;239,8;200;119,9;199,9
302013_100_0;302013;279,8;200;139,9;239,9
302004_100_0;302004;279,8;200;139,9;249,9
2962_100_0;2962;219,8;200;109,9;199,9
CS99_100_0;CS99;200;200;50;99,9
2310055_100_0;2310055;219,8;200;109,9;199,9
7759_100_0;7759;459,8;200;218,4;399,9
B53570005_100_0;B53570005;159,8;200;75,9;159,9
321280_100_0;321280;219,8;200;109,9;199,9
321228_100_0;321228;225,8;200;112,9;199,9
L0002_100_0;L0002;140;200;70;149,9
CL41797_100_0;CL41797;199,9;200;189,91;349,9
3518_100_0;3518;179,8;200;89,9;169,9
361222_100_0;361222;149,8;200;67,41;139,9
3878_100_0;3878;164;200;75,47;169,9
14682_100_0;14682;199,8;200;107,22;169,9
SA020_100_0;SA020;199,8;200;88,45;169,9
14458_100_0;14458;199,8;200;107,22;169,9
5295_100_0;5295;199,8;200;99,9;179,9
7761_100_0;7761;339,8;200;161,4;299,9
14463_100_0;14463;199,8;200;107,22;169,9
351227_100_0;351227;139,8;200;62,91;129,9
B53940005_100_0;B53940005;159,8;200;75,9;159,9
331259_100_0;331259;139,8;200;69,9;129,9
12031_100_0;12031;199,8;200;99,9;169,9
331266_100_0;331266;145,8;200;72,9;139,9
63736_100_0;63736;85;199,9;85;199,9
63735_100_0;63735;95;199,9;95;199,9
63800_100_0;63800;85;199,9;85;199,9
VE100_100_0;VE100;100;199,9;100;199,9
VT80_100_0;VT80;160;199,9;80;169,9
331301_245_0;331301;491,8;199,94;245,9;439,9
62532_100_0;62532;95;199,9;85,41;199,9
B39030005_100_0;B39030005;199,8;199,9;94,9;189,9
SP22_100_0;SP22;150;199,9;50;99,9
VE50_100_1;VE50;110;199,8;55;99,9
B46840105_100_0;B46840105;179,8;199,98;89,9;169,9
311302_100_0;311302;199,9;199,97;179,91;349,9
B46820005_100_0;B46820005;119,9;199,9;119,9;199,9
B47140105_100_0;B47140105;119,9;199,9;119,9;199,9
311323_100_0;311323;112,9;199,9;109,4;199,9
B45760105_100_0;B45760105;119,9;199,9;113,88;199,9
301310_100_0;301310;211,8;199,99;105,9;199,9
VT129_100_0;VT129;259,8;199,92;129,9;199,9
4140_100_0;4140;119,9;199,9;119,9;199,9
B39430005_100_0;B39430005;199,8;199,94;94,9;189,9
R119_100_0;R119;119,9;199,9;107,99;199,9
60365_100_0;60365;194,12;199,93;97,06;199,9
2288_100_0;2288;259,8;199,86;116,91;239,9
281305_100_0;281305;309,8;199,87;139,41;269,9
12307_100_0;12307;259,8;199,94;116,91;239,9
236_100_0;236;219,8;199,84;55,5;199,9
TS6_100_0;TS6;149,4;199,89;24,9;49,9
11010084_100_0;11010084;92,9;199,9;99,7;199,9
830088_100_0;830088;59,8;199,79;14,95;59,9
