ID_Produto,Nome_Produto,ID_Grupo,Grupo,ID_SubGrupo,SubGrupo,ID_Cor,Cor,Ultima Compra,Qtd Ent,Ultima Venda,Estoque Geral,Custo Estoque,Vr.Estoque,Qtde Ven,Custo Venda,Vr.Venda,Margem,Venda Media,Reposicao,Pr.Venda,ID_Unico
510,BLUSA                         ,12,Confeccao                     ,12,BLUSA                         ,100,UNICA                         ,22/05/2019,2,09/03/2020,0,0.0,0.0,1,699.0,2995.0,"57,15",2995.0,699.0,1299.0,510_100_0
1868,BLUSA                         ,12,Confeccao                     ,12,BLUSA                         ,100,UNICA                         ,25/09/2019,3,04/03/2020,0,0.0,0.0,1,339.0,2998.0,"11,56",2998.0,3051.0,699.0,1868_100_1
8207,BLUSA                         ,12,Confeccao                     ,12,BLUSA                         ,100,UNICA                         ,20/11/2018,0,27/02/2020,0,0.0,0.0,1,2104.0,2998.0,"42,49",2998.0,2104.0,399.0,8207_100_0
4499,BLUSA                         ,12,Confeccao                     ,12,BLUSA                         ,100,UNICA                         ,17/09/2019,6,25/01/2020,0,0.0,0.0,1,1499.0,2988.0,"99,33",2988.0,1499.0,299.0,4499_100_0
9870001,MEIA                          ,12,Confeccao                     ,66,MEIA                          ,100,UNICA                         ,30/08/2021,24,02/04/2022,0,0.0,0.0,5,1155.0,245.0,"112,12",49.0,231.0,49.0,9870001_100_1
T06211UNI0015,MEIA                          ,12,Confeccao                     ,66,MEIA                          ,100,UNICA                         ,01/01/2019,0,12/01/2021,0,0.0,0.0,1,1242.0,249.0,"100,48",249.0,1242.0,249.0,T06211UNI0015_100_0
16901,MEIA                          ,12,Confeccao                     ,66,MEIA                          ,100,UNICA                         ,30/10/2019,6,29/05/2020,0,0.0,0.0,1,1218.0,249.0,"104,43",249.0,1218.0,249.0,16901_100_0
9040001,MEIA                          ,12,Confeccao                     ,66,MEIA                          ,100,UNICA                         ,12/09/2022,12,21/09/2022,6,186.0,414.0,3,93.0,207.0,"122,58",69.0,31.0,69.0,9040001_100_0
BL2022,BLUSA                         ,12,Confeccao                     ,12,BLUSA                         ,100,UNICA                         ,14/11/2022,1,22/11/2022,0,0.0,0.0,1,249.0,200.0,"19,68",200.0,249.0,499.0,BL2022_100_0
8691M553,BLUSA                         ,12,Confeccao                     ,12,BLUSA                         ,100,UNICA                         ,10/03/2022,1,28/06/2022,0,0.0,0.0,1,1999.0,200.0,"0,05",200.0,1955.0,399.0,8691M553_100_0
L45217,BLUSA                         ,12,Confeccao                     ,12,BLUSA                         ,100,UNICA                         ,14/12/2021,1,03/03/2022,0,0.0,0.0,1,200.0,200.0,0,200.0,200.0,399.0,L45217_100_0
004V20,TOP                           ,12,Confeccao                     ,26,TOP                           ,100,UNICA                         ,30/10/2019,2,11/02/2021,0,0.0,0.0,1,449.0,1995.0,"55,57",1995.0,449.0,899.0,004V20_100_1
018V20,TOP                           ,12,Confeccao                     ,26,TOP                           ,100,UNICA                         ,30/10/2019,1,18/03/2020,0,0.0,0.0,1,499.0,199.0,"60,12",199.0,4733.0,999.0,018V20_100_0
L45143,BLUSA                         ,12,Confeccao                     ,12,BLUSA                         ,100,UNICA                         ,14/12/2021,1,24/01/2022,0,0.0,0.0,1,200.0,1998.0,"0,1",1998.0,200.0,399.0,L45143_100_0
100703,BLUSA                         ,12,Confeccao                     ,12,BLUSA                         ,100,UNICA                         ,18/03/2020,1,08/07/2020,0,0.0,0.0,1,259.0,1999.0,"22,82",1999.0,259.0,399.0,100703_100_0
26824,BLUSA                         ,12,Confeccao                     ,12,BLUSA                         ,100,UNICA                         ,10/04/2019,15,11/03/2020,0,0.0,0.0,1,92.0,1998.0,"117,17",1998.0,92.0,399.0,26824_100_0
24727,BLUSA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,10/04/2019,12,06/03/2020,0,0.0,0.0,1,88.0,1998.0,"127,05",1998.0,88.0,399.0,24727_100_0
40334,BLUSA                         ,12,Confeccao                     ,12,BLUSA                         ,100,UNICA                         ,20/11/2018,0,05/03/2020,0,0.0,0.0,1,2062.0,199.0,"3,49",199.0,2062.0,399.0,40334_100_1
9966,VSTIDO                        ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/08/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,8541.0,1599.0,9966_100_0
300,VESTIDOS                      ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,26/02/2019,3,,0,0.0,0.0,0,0.0,0.0,0,0.0,380.0,799.0,300_100_0
08V,VESTIDOS                      ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,09/08/2019,8,,0,0.0,0.0,0,0.0,0.0,0,0.0,1399.0,2599.0,08V_100_0
03M,VESTIDOS                      ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,09/08/2019,3,,0,0.0,0.0,0,0.0,0.0,0,0.0,1199.0,2399.0,03M_100_0
20119,VESTIDO VOIL                  ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/08/2019,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,11999.0,2199.0,20119_100_0
VTVR0030080M,VESTIDO TULE                  ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,16/09/2014,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,15785.0,2999.0,VTVR0030080M_100_0
90202,VESTIDO TELA                  ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/08/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,899.0,1599.0,90202_100_0
VE20159,VESTIDO TEC                   ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/08/2019,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,15999.0,2899.0,VE20159_100_0
6303,VESTIDO NUEVA                 ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,23/02/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,940.0,1899.0,6303_100_0
13032,VESTIDO MIDI                  ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,17/09/2014,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,1399.0,2599.0,13032_100_0
80102,VESTIDO LONGO                 ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/08/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,1699.0,2999.0,80102_100_1
7111,VESTIDO LONGO                 ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,07/12/2017,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,799.0,1599.0,7111_100_0
4188VE,VESTIDO LASIE                 ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/08/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,9999.0,1799.0,4188VE_100_0
7895,VESTIDO LANCASTER             ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,23/02/2019,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,900.0,1799.0,7895_100_0
VE20139,VESTIDO JEANS                 ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/08/2019,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,13999.0,2499.0,VE20139_100_0
29681,VESTIDO JAMAICA               ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,23/02/2019,3,,0,0.0,0.0,0,0.0,0.0,0,0.0,960.0,1999.0,29681_100_0
4189VE,VESTIDO GODE                  ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/08/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,11999.0,2199.0,4189VE_100_0
1733,VESTIDO FLORENCA              ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,23/02/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,1190.0,2299.0,1733_100_0
VE21870,VESTIDO CURTO                 ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,01/04/2016,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,9855.0,1999.0,VE21870_100_0
20124,VESTIDO COM GOLA              ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/08/2019,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,12499.0,2299.0,20124_100_0
VE2079,VESTIDO CANELADO              ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/08/2019,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,7999.0,1499.0,VE2079_100_0
7818,VESTIDO ARKANSAS              ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,23/02/2019,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,980.0,1999.0,7818_100_0
VIOLETA,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,09/12/2024,0,,1,7795.0,1499.0,0,0.0,0.0,0,0.0,7795.0,1499.0,VIOLETA_100_0
VES50,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,10/04/2025,0,12/04/2025,10,5000.0,9990.0,0,0.0,0.0,0,0.0,500.0,999.0,VES50_100_1
VE60,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,10/04/2025,0,,7,4200.0,8393.0,0,0.0,0.0,0,0.0,600.0,1199.0,VE60_100_2
VE20,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,29/05/2025,0,,1,7495.0,1499.0,0,0.0,0.0,0,0.0,7495.0,1499.0,VE20_100_0
VE13,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/12/2024,0,,5,2500.0,5000.0,0,0.0,0.0,0,0.0,500.0,1000.0,VE13_100_0
GIZ,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,09/12/2024,0,,1,599.0,1199.0,0,0.0,0.0,0,0.0,599.0,1199.0,GIZ_100_0
64846,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,17/09/2024,0,,1,1100.0,1999.0,0,0.0,0.0,0,0.0,1100.0,1999.0,64846_100_0
64722,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,17/09/2024,0,,1,950.0,1999.0,0,0.0,0.0,0,0.0,950.0,1999.0,64722_100_0
VE448610,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,17/01/2013,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,770.0,1499.0,VE448610_100_0
VE404,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,17/01/2013,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,1299.0,1999.0,VE404_100_0
2686,VESTIDO                       ,12,Confeccao                     ,12,BLUSA                         ,100,UNICA                         ,17/01/2013,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,3995.0,1499.0,2686_100_0
1458UNS,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,17/01/2013,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,999.0,1999.0,1458UNS_100_0
125544,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,17/01/2013,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,13999.0,2499.0,125544_100_0
4178,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,17/01/2013,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,1299.0,2399.0,4178_100_0
80288,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,17/01/2013,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,899.0,1799.0,080288_100_0
VEA70577,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,16/01/2013,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,7999.0,1499.0,VEA70577_100_0
VE472,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,16/01/2013,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,749.0,1399.0,VE472_100_0
VE465,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,17/01/2013,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,899.0,1699.0,VE465_100_0
VE4026,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,16/01/2013,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,789.0,1499.0,VE4026_100_0
4080,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,17/01/2013,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,1199.0,2199.0,4080_100_0
ML010,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/12/2024,1,,1,700.0,1499.0,0,0.0,0.0,0,0.0,700.0,1499.0,ML010_100_0
15411,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,10/04/2025,1,,1,1989.0,3499.0,0,0.0,0.0,0,0.0,21346.0,3499.0,15411_100_0
62571,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,19/08/2022,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,8541.0,1999.0,62571_100_0
61641,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,19/08/2022,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,8541.0,1999.0,61641_100_0
3546,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,10/10/2022,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,8625.0,1799.0,3546_100_1
3516,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/08/2022,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,14381.0,2599.0,3516_100_1
30350,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/08/2022,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,14381.0,2599.0,30350_100_0
26410,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/08/2022,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,14381.0,2599.0,26410_100_0
4063,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,05/08/2022,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,11945.0,2199.0,4063_100_0
10697,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,05/08/2022,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,2199.0,3999.0,10697_100_0
10691,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,05/08/2022,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,2199.0,3999.0,10691_100_0
165,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,17/03/2022,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,12448.0,2299.0,165_100_0
4039,VESTIDO                       ,12,Confeccao                     ,15,CONJUNTO                      ,100,UNICA                         ,07/03/2024,1,,1,2499.0,3999.0,0,0.0,0.0,0,0.0,2248.0,3999.0,4039_100_0
6710,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,07/10/2021,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,12591.0,2499.0,6710_100_0
638,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,07/10/2021,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,12591.0,2499.0,638_100_0
629,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,07/10/2021,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,12591.0,2499.0,629_100_0
617,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,07/10/2021,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,13491.0,2499.0,617_100_0
611,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,07/10/2021,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,14391.0,2699.0,611_100_0
1457,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,12/03/2020,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,7811.0,969.0,1457_100_0
1711901,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,05/12/2019,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,11391.0,1999.0,1711901_100_0
212,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,02/10/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,769.0,1499.0,212_100_0
211,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,02/10/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,699.0,1399.0,211_100_0
10050,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,07/10/2021,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,1959.0,3499.0,10050_100_0
64309,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/09/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,1499.0,2699.0,64309_100_0
170,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/09/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,1234.0,2399.0,170_100_1
113,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/09/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,1519.0,2799.0,113_100_0
5802,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/09/2019,3,,0,0.0,0.0,0,0.0,0.0,0,0.0,8088.0,1599.0,5802_100_0
5790,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/09/2019,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,8088.0,1599.0,5790_100_0
3089,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/09/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,8091.0,1599.0,3089_100_1
3079,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/09/2019,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,7191.0,1499.0,3079_100_0
3069,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/09/2019,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,6291.0,1299.0,3069_100_0
30119,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/09/2019,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,10791.0,1999.0,30119_100_0
70204,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,23/05/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,1199.0,1999.0,70204_100_0
70203,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,23/05/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,1199.0,1999.0,70203_100_0
70102,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,23/05/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,1299.0,2399.0,70102_100_0
103,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,23/05/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,899.0,1599.0,00103_100_0
2496,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,16/09/2019,3,,0,0.0,0.0,0,0.0,0.0,0,0.0,1499.0,2499.0,2496_100_0
2483,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,16/09/2019,3,,0,0.0,0.0,0,0.0,0.0,0,0.0,1599.0,2899.0,2483_100_0
2471,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,16/09/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,1399.0,2499.0,2471_100_0
2419,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,16/09/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,899.0,1599.0,2419_100_0
2418,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,16/09/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,1699.0,2999.0,2418_100_0
5670101,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,29/10/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,1008.0,1299.0,5670101_100_0
5070204,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,29/10/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,1729.0,2199.0,5070204_100_0
4520103,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,29/10/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,2162.0,2699.0,4520103_100_0
7012,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,24/09/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,1599.0,2799.0,7012_100_0
2471,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,24/09/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,1399.0,2599.0,2471_100_1
2423,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,24/09/2019,3,,0,0.0,0.0,0,0.0,0.0,0,0.0,1499.0,2699.0,2423_100_0
223510,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,19/03/2019,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,11667.0,2399.0,223510_100_0
223350,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,19/03/2019,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,8074.0,1699.0,223350_100_0
223320,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,19/03/2019,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,987.0,1999.0,223320_100_0
223100,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,19/03/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,7176.0,1499.0,223100_100_0
B45950105,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,21/08/2021,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,9488.0,1999.0,B45950105_100_0
B45670005,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,21/08/2021,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,12338.0,2399.0,B45670005_100_0
B45640005,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,21/08/2021,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,9488.0,1999.0,B45640005_100_0
B45480005,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,21/08/2021,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,8539.0,1699.0,B45480005_100_0
37990105,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/12/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,8075.0,1999.0,37990105_100_0
37980105,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/12/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,8075.0,1999.0,37980105_100_0
980005,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/08/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,1199.0,2199.0,980005_100_0
910105,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/08/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,899.0,1599.0,910105_100_0
90105,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/08/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,999.0,1799.0,90105_100_0
750105,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/08/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,999.0,1799.0,750105_100_0
480205,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/08/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,699.0,1299.0,480205_100_0
B50730105,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,08/08/2022,3,,0,0.0,0.0,0,0.0,0.0,0,0.0,12533.0,2499.0,B50730105_100_0
B3253,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,19/03/2019,3,,0,0.0,0.0,0,0.0,0.0,0,0.0,8088.0,1599.0,B3253_100_0
B3251,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,19/03/2019,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,8088.0,1599.0,B3251_100_0
B3203,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,19/03/2019,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,9888.0,1999.0,B3203_100_0
B48370005,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,17/03/2022,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,1099.0,1999.0,B48370005_100_0
P42220005,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/11/2020,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,699.0,1299.0,P42220005_100_0
B42690005,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/11/2020,4,,0,0.0,0.0,0,0.0,0.0,0,0.0,799.0,1499.0,B42690005_100_0
B42670105,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/11/2020,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,599.0,999.0,B42670105_100_0
B42520005,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/11/2020,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,899.0,1699.0,B42520005_100_0
B41190005,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/11/2020,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,799.0,1499.0,B41190005_100_0
B42090,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,30/09/2020,3,,0,0.0,0.0,0,0.0,0.0,0,0.0,699.0,1299.0,B42090_100_0
2030105,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,22/05/2019,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,1099.0,1999.0,2030105_100_0
37610105,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,28/10/2019,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,3521.0,1299.0,37610105_100_0
37190105,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,28/10/2019,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,5033.0,1799.0,37190105_100_0
